Order ID,Customer ID,Customer Name,Order Time,Number of Sandwiches,Total Cost (DKK)
4032,C860,Customer 860,2024-02-21 14:29:00,5,356.0
4033,C860,Customer 860,2024-01-28 11:46:00,1,89.0
4034,C861,Customer 861,2024-11-27 09:37:00,3,255.0
4035,C861,Customer 861,2024-11-29 14:05:00,3,252.0
4036,C862,Customer 862,2024-10-11 13:30:00,5,350.0
4037,C862,Customer 862,2024-10-24 12:14:00,5,350.0
4038,C862,Customer 862,2024-07-15 14:24:00,5,350.0
4039,C862,Customer 862,2024-12-07 08:44:00,4,249.0
4040,C862,Customer 862,2024-06-28 14:00:00,5,356.0
4041,C862,Customer 862,2024-11-03 16:08:00,5,338.0
4042,C862,Customer 862,2024-02-08 14:26:00,4,276.0
4043,C862,Customer 862,2024-01-01 09:09:00,2,89.0
4044,C862,Customer 862,2024-06-10 11:42:00,3,172.0
4045,C863,Customer 863,2024-02-11 09:10:00,2,89.0
4046,C863,Customer 863,2024-05-05 12:09:00,2,89.0
4047,C863,Customer 863,2024-10-20 08:00:00,4,261.0
4048,C864,Customer 864,2024-10-13 18:48:00,2,184.0
4049,C864,Customer 864,2024-01-03 14:26:00,4,264.0
4050,C865,Customer 865,2024-03-15 08:57:00,1,83.0
4051,C865,Customer 865,2024-09-06 12:58:00,2,172.0
4052,C865,Customer 865,2024-03-18 11:29:00,2,166.0
4053,C865,Customer 865,2024-09-08 10:30:00,2,166.0
4054,C865,Customer 865,2024-04-30 12:35:00,3,255.0
4055,C865,Customer 865,2024-03-13 12:34:00,5,409.0
4056,C865,Customer 865,2024-09-30 13:00:00,5,415.0
4057,C865,Customer 865,2024-11-26 19:44:00,1,86.0
4058,C865,Customer 865,2024-01-04 18:48:00,5,430.0
4059,C865,Customer 865,2024-09-15 11:49:00,4,338.0
4060,C866,Customer 866,2024-04-30 12:52:00,4,344.0
4061,C866,Customer 866,2024-06-04 12:06:00,1,83.0
4062,C866,Customer 866,2024-06-11 08:20:00,4,356.0
4063,C866,Customer 866,2024-05-20 11:23:00,2,172.0
4064,C866,Customer 866,2024-12-03 12:10:00,3,267.0
4065,C867,Customer 867,2024-05-07 13:10:00,3,249.0
4066,C867,Customer 867,2024-02-26 16:59:00,2,166.0
4067,C867,Customer 867,2024-07-25 18:54:00,2,178.0
4068,C867,Customer 867,2024-12-05 13:20:00,2,166.0
4069,C867,Customer 867,2024-07-16 14:01:00,4,258.0
4070,C867,Customer 867,2024-11-08 18:51:00,3,264.0
4071,C868,Customer 868,2024-06-10 14:23:00,4,362.0
4072,C869,Customer 869,2024-08-04 09:43:00,5,344.0
4073,C869,Customer 869,2024-10-11 11:04:00,1,83.0
4074,C869,Customer 869,2024-08-27 13:30:00,4,267.0
4075,C869,Customer 869,2024-11-21 14:00:00,5,356.0
4076,C869,Customer 869,2024-11-14 12:01:00,3,261.0
4077,C869,Customer 869,2024-05-02 16:29:00,3,264.0
4078,C869,Customer 869,2024-11-21 15:56:00,3,270.0
4079,C869,Customer 869,2024-03-12 11:20:00,2,172.0
4080,C870,Customer 870,2024-10-29 14:33:00,5,344.0
4081,C871,Customer 871,2024-08-11 16:46:00,3,270.0
4082,C871,Customer 871,2024-10-29 18:23:00,1,92.0
4083,C872,Customer 872,2024-01-18 17:13:00,2,172.0
4084,C872,Customer 872,2024-08-01 13:35:00,3,249.0
4085,C872,Customer 872,2024-09-10 11:38:00,5,350.0
4086,C872,Customer 872,2024-04-16 13:18:00,5,338.0
4087,C873,Customer 873,2024-06-27 13:23:00,3,243.0
4088,C873,Customer 873,2024-04-26 11:40:00,1,83.0
4089,C873,Customer 873,2024-03-17 12:33:00,1,83.0
4090,C873,Customer 873,2024-05-31 09:34:00,5,356.0
4091,C873,Customer 873,2024-06-03 11:10:00,5,338.0
4092,C874,Customer 874,2024-07-08 11:08:00,4,249.0
4093,C874,Customer 874,2024-03-22 10:51:00,1,0.0
4094,C874,Customer 874,2024-02-06 12:51:00,2,77.0
4095,C874,Customer 874,2024-07-30 14:01:00,2,92.0
4096,C875,Customer 875,2024-04-22 13:46:00,3,267.0
4097,C875,Customer 875,2024-08-30 12:01:00,2,172.0
4098,C876,Customer 876,2024-06-30 18:15:00,2,178.0
4099,C876,Customer 876,2024-08-09 14:54:00,1,92.0
4100,C876,Customer 876,2024-09-03 12:47:00,5,338.0
4101,C876,Customer 876,2024-10-03 14:47:00,1,92.0
4102,C876,Customer 876,2024-01-31 13:31:00,2,166.0
4103,C876,Customer 876,2024-02-26 08:36:00,5,332.0
4104,C876,Customer 876,2024-07-10 14:56:00,5,356.0
4105,C876,Customer 876,2024-10-08 12:21:00,3,249.0
4106,C876,Customer 876,2024-11-25 13:00:00,1,89.0
4107,C877,Customer 877,2024-10-02 11:39:00,4,338.0
4108,C877,Customer 877,2024-10-26 11:04:00,4,344.0
4109,C877,Customer 877,2024-12-15 13:09:00,2,154.0
4110,C878,Customer 878,2024-06-04 13:51:00,5,344.0
4111,C879,Customer 879,2024-12-08 14:49:00,4,362.0
4112,C879,Customer 879,2024-10-18 11:02:00,5,409.0
4113,C879,Customer 879,2024-04-10 13:58:00,2,172.0
4114,C879,Customer 879,2024-05-12 14:40:00,5,430.0
4115,C879,Customer 879,2024-03-28 13:54:00,3,261.0
4116,C879,Customer 879,2024-01-05 09:57:00,4,344.0
4117,C879,Customer 879,2024-03-20 13:09:00,4,338.0
4118,C879,Customer 879,2024-03-18 09:46:00,4,332.0
4119,C880,Customer 880,2024-10-31 11:02:00,4,320.0
4120,C880,Customer 880,2024-01-17 09:30:00,4,344.0
4121,C880,Customer 880,2024-04-14 14:46:00,5,436.0
4122,C880,Customer 880,2024-01-17 18:18:00,3,270.0
4123,C880,Customer 880,2024-11-05 13:20:00,5,427.0
4124,C881,Customer 881,2024-09-16 09:21:00,4,338.0
4125,C881,Customer 881,2024-06-27 18:24:00,1,86.0
4126,C881,Customer 881,2024-09-19 14:30:00,1,92.0
4127,C881,Customer 881,2024-05-13 18:36:00,3,270.0
4128,C881,Customer 881,2024-06-10 13:01:00,1,77.0
4129,C881,Customer 881,2024-04-24 08:50:00,5,403.0
4130,C881,Customer 881,2024-04-19 13:48:00,5,433.0
4131,C881,Customer 881,2024-12-11 11:18:00,1,77.0
4132,C882,Customer 882,2024-06-25 11:56:00,3,261.0
4133,C882,Customer 882,2024-11-27 13:21:00,4,344.0
4134,C882,Customer 882,2024-06-06 11:55:00,5,409.0
4135,C882,Customer 882,2024-04-13 13:51:00,5,439.0
4136,C882,Customer 882,2024-03-19 11:45:00,5,409.0
4137,C883,Customer 883,2024-06-22 11:41:00,5,415.0
4138,C883,Customer 883,2024-07-14 15:40:00,2,178.0
4139,C883,Customer 883,2024-08-17 11:31:00,4,344.0
4140,C883,Customer 883,2024-11-23 19:30:00,4,344.0
4141,C883,Customer 883,2024-09-24 12:05:00,5,427.0
4142,C883,Customer 883,2024-04-14 11:45:00,3,249.0
4143,C883,Customer 883,2024-10-17 18:35:00,3,252.0
4144,C883,Customer 883,2024-03-26 11:46:00,2,172.0
4145,C883,Customer 883,2024-06-15 14:57:00,3,258.0
4146,C884,Customer 884,2024-03-10 11:29:00,4,356.0
4147,C884,Customer 884,2024-07-04 11:17:00,3,249.0
4148,C884,Customer 884,2024-03-11 14:46:00,2,172.0
4149,C884,Customer 884,2024-05-03 14:01:00,1,86.0
4150,C885,Customer 885,2024-09-13 10:40:00,5,350.0
4151,C885,Customer 885,2024-10-08 12:07:00,4,249.0
4152,C886,Customer 886,2024-01-14 11:51:00,5,350.0
4153,C886,Customer 886,2024-10-02 16:42:00,3,184.0
4154,C887,Customer 887,2024-09-01 14:36:00,4,350.0
4155,C887,Customer 887,2024-01-26 19:42:00,5,350.0
4156,C887,Customer 887,2024-10-16 14:33:00,5,362.0
4157,C887,Customer 887,2024-03-18 13:03:00,2,172.0
4158,C887,Customer 887,2024-12-18 13:39:00,1,77.0
4159,C887,Customer 887,2024-07-01 08:22:00,5,350.0
4160,C887,Customer 887,2024-10-12 13:53:00,3,255.0
4161,C888,Customer 888,2024-05-17 08:00:00,5,421.0
4162,C888,Customer 888,2024-07-02 16:31:00,5,430.0
4163,C889,Customer 889,2024-01-22 13:19:00,4,255.0
4164,C889,Customer 889,2024-11-30 14:31:00,3,172.0
4165,C890,Customer 890,2024-08-13 11:03:00,1,83.0
4166,C890,Customer 890,2024-07-28 14:50:00,5,442.0
4167,C890,Customer 890,2024-05-19 11:30:00,3,267.0
4168,C890,Customer 890,2024-07-31 14:30:00,1,86.0
4169,C891,Customer 891,2024-08-06 18:48:00,4,258.0
4170,C891,Customer 891,2024-07-13 14:25:00,2,178.0
4171,C891,Customer 891,2024-06-21 14:45:00,5,356.0
4172,C891,Customer 891,2024-01-31 19:37:00,2,172.0
4173,C891,Customer 891,2024-12-01 09:16:00,3,255.0
4174,C892,Customer 892,2024-02-04 17:45:00,4,344.0
4175,C893,Customer 893,2024-10-30 12:02:00,2,172.0
4176,C893,Customer 893,2024-03-22 14:39:00,2,172.0
4177,C893,Customer 893,2024-12-11 11:54:00,3,261.0
4178,C893,Customer 893,2024-12-05 11:44:00,1,89.0
4179,C893,Customer 893,2024-05-02 08:27:00,5,415.0
4180,C893,Customer 893,2024-05-10 12:48:00,2,166.0
4181,C893,Customer 893,2024-03-13 12:55:00,4,332.0
4182,C893,Customer 893,2024-01-20 14:47:00,3,258.0
4183,C893,Customer 893,2024-12-09 14:43:00,3,270.0
4184,C893,Customer 893,2024-07-14 14:57:00,5,418.0
4185,C894,Customer 894,2024-09-11 09:05:00,5,350.0
4186,C894,Customer 894,2024-08-10 14:24:00,1,86.0
4187,C895,Customer 895,2024-04-27 09:51:00,2,166.0
4188,C895,Customer 895,2024-08-31 10:17:00,4,356.0
4189,C895,Customer 895,2024-12-10 10:12:00,2,172.0
4190,C895,Customer 895,2024-10-25 12:03:00,2,172.0
4191,C895,Customer 895,2024-06-25 15:01:00,5,460.0
4192,C895,Customer 895,2024-11-04 14:23:00,4,350.0
4193,C895,Customer 895,2024-08-11 09:34:00,2,172.0
4194,C896,Customer 896,2024-09-20 16:44:00,4,258.0
4195,C896,Customer 896,2024-08-02 17:10:00,5,362.0
4196,C897,Customer 897,2024-07-17 14:33:00,4,326.0
4197,C897,Customer 897,2024-09-14 13:58:00,2,166.0
4198,C897,Customer 897,2024-09-16 13:40:00,5,344.0
4199,C897,Customer 897,2024-07-10 11:46:00,5,344.0
4200,C897,Customer 897,2024-04-24 14:36:00,4,350.0
4201,C897,Customer 897,2024-04-14 11:02:00,1,89.0
4202,C897,Customer 897,2024-04-17 19:41:00,4,338.0
4203,C898,Customer 898,2024-03-31 09:07:00,4,338.0
4204,C898,Customer 898,2024-11-17 12:55:00,2,166.0
4205,C898,Customer 898,2024-03-08 11:52:00,5,415.0
4206,C898,Customer 898,2024-02-13 12:31:00,3,249.0
4207,C898,Customer 898,2024-07-23 13:09:00,4,338.0
4208,C898,Customer 898,2024-05-24 11:03:00,5,427.0
4209,C898,Customer 898,2024-11-13 08:47:00,4,326.0
4210,C898,Customer 898,2024-07-21 14:25:00,3,276.0
4211,C898,Customer 898,2024-11-14 14:54:00,2,166.0
4212,C899,Customer 899,2024-03-23 12:53:00,4,344.0
4213,C899,Customer 899,2024-07-04 11:33:00,3,249.0
4214,C899,Customer 899,2024-07-11 12:33:00,3,255.0
4215,C899,Customer 899,2024-07-16 17:48:00,5,448.0
4216,C899,Customer 899,2024-02-25 13:28:00,3,249.0
4217,C899,Customer 899,2024-05-18 19:28:00,4,344.0
4218,C900,Customer 900,2024-09-18 09:43:00,5,415.0
4219,C900,Customer 900,2024-11-29 13:29:00,2,178.0
4220,C900,Customer 900,2024-01-21 13:57:00,4,338.0
4221,C900,Customer 900,2024-06-25 12:26:00,1,89.0
4222,C901,Customer 901,2024-09-14 17:20:00,3,178.0
4223,C901,Customer 901,2024-05-08 19:09:00,2,172.0
4224,C901,Customer 901,2024-04-26 12:21:00,5,344.0
4225,C901,Customer 901,2024-11-22 09:05:00,3,172.0
4226,C901,Customer 901,2024-04-29 15:57:00,5,356.0
4227,C901,Customer 901,2024-05-11 11:31:00,5,338.0
4228,C901,Customer 901,2024-08-01 11:59:00,2,172.0
4229,C901,Customer 901,2024-11-27 13:25:00,2,160.0
4230,C902,Customer 902,2024-01-10 13:57:00,4,267.0
4231,C902,Customer 902,2024-02-27 16:04:00,3,184.0
4232,C903,Customer 903,2024-07-01 12:53:00,2,160.0
4233,C903,Customer 903,2024-03-21 11:40:00,5,332.0
4234,C904,Customer 904,2024-11-14 12:22:00,3,243.0
4235,C904,Customer 904,2024-09-10 14:42:00,1,86.0
4236,C905,Customer 905,2024-04-26 14:07:00,5,350.0
4237,C905,Customer 905,2024-07-01 13:31:00,3,172.0
4238,C905,Customer 905,2024-05-16 11:45:00,2,89.0
4239,C905,Customer 905,2024-01-19 12:29:00,5,338.0
4240,C905,Customer 905,2024-03-17 08:49:00,2,89.0
4241,C905,Customer 905,2024-03-05 15:04:00,1,92.0
4242,C906,Customer 906,2024-01-21 19:17:00,4,270.0
4243,C906,Customer 906,2024-02-20 13:49:00,1,0.0
4244,C906,Customer 906,2024-06-29 16:46:00,1,0.0
4245,C906,Customer 906,2024-06-22 13:16:00,5,344.0
4246,C906,Customer 906,2024-11-18 09:58:00,3,172.0
4247,C906,Customer 906,2024-02-23 15:54:00,4,276.0
4248,C906,Customer 906,2024-05-17 19:01:00,1,0.0
4249,C907,Customer 907,2024-09-21 17:11:00,3,184.0
4250,C907,Customer 907,2024-01-30 13:02:00,2,166.0
4251,C907,Customer 907,2024-01-17 14:53:00,1,86.0
4252,C907,Customer 907,2024-03-24 16:50:00,1,80.0
4253,C908,Customer 908,2024-03-16 12:18:00,4,344.0
4254,C908,Customer 908,2024-01-15 18:28:00,3,264.0
4255,C908,Customer 908,2024-04-20 13:11:00,5,439.0
4256,C908,Customer 908,2024-10-26 08:47:00,4,338.0
4257,C908,Customer 908,2024-07-17 17:49:00,3,264.0
4258,C908,Customer 908,2024-11-25 11:09:00,5,421.0
4259,C908,Customer 908,2024-05-01 18:01:00,3,258.0
4260,C908,Customer 908,2024-09-19 12:31:00,3,249.0
4261,C908,Customer 908,2024-07-31 14:19:00,1,86.0
4262,C909,Customer 909,2024-02-22 14:23:00,2,178.0
4263,C910,Customer 910,2024-06-28 18:51:00,2,178.0
4264,C910,Customer 910,2024-10-03 12:19:00,3,172.0
4265,C910,Customer 910,2024-09-14 14:04:00,2,160.0
4266,C911,Customer 911,2024-03-03 09:49:00,5,350.0
4267,C911,Customer 911,2024-02-26 13:27:00,3,166.0
4268,C912,Customer 912,2024-10-31 13:30:00,4,249.0
4269,C912,Customer 912,2024-05-08 12:59:00,2,166.0
4270,C912,Customer 912,2024-10-23 12:42:00,5,326.0
4271,C912,Customer 912,2024-03-22 14:29:00,2,166.0
4272,C912,Customer 912,2024-05-07 11:47:00,4,255.0
4273,C913,Customer 913,2024-02-13 08:59:00,5,421.0
4274,C913,Customer 913,2024-12-13 11:16:00,1,83.0
4275,C913,Customer 913,2024-05-29 12:00:00,2,178.0
4276,C913,Customer 913,2024-11-13 13:08:00,3,255.0
4277,C913,Customer 913,2024-09-24 11:17:00,4,350.0
4278,C913,Customer 913,2024-01-23 12:54:00,3,255.0
4279,C913,Customer 913,2024-09-26 18:16:00,4,356.0
4280,C913,Customer 913,2024-02-19 12:20:00,2,166.0
4281,C914,Customer 914,2024-03-19 09:52:00,1,89.0
4282,C914,Customer 914,2024-08-04 11:54:00,5,338.0
4283,C915,Customer 915,2024-09-06 13:44:00,4,249.0
4284,C915,Customer 915,2024-05-17 19:53:00,2,178.0
4285,C915,Customer 915,2024-06-24 14:30:00,1,86.0
4286,C915,Customer 915,2024-03-17 11:30:00,4,243.0
4287,C915,Customer 915,2024-08-04 13:01:00,5,344.0
4288,C915,Customer 915,2024-10-29 14:26:00,1,80.0
4289,C916,Customer 916,2024-12-06 13:15:00,3,255.0
4290,C916,Customer 916,2024-08-17 12:00:00,2,160.0
4291,C916,Customer 916,2024-07-31 11:27:00,4,320.0
4292,C916,Customer 916,2024-11-05 19:11:00,3,246.0
4293,C916,Customer 916,2024-09-13 13:47:00,4,320.0
4294,C916,Customer 916,2024-03-29 14:55:00,5,436.0
4295,C916,Customer 916,2024-09-09 12:09:00,3,249.0
4296,C916,Customer 916,2024-01-11 13:59:00,2,178.0
4297,C916,Customer 916,2024-08-27 10:34:00,5,421.0
4298,C917,Customer 917,2024-01-10 12:18:00,2,172.0
4299,C917,Customer 917,2024-10-09 10:04:00,1,83.0
4300,C917,Customer 917,2024-11-02 11:13:00,4,332.0
4301,C917,Customer 917,2024-06-16 12:22:00,3,249.0
4302,C917,Customer 917,2024-05-17 13:50:00,2,172.0
4303,C917,Customer 917,2024-03-20 11:00:00,1,77.0
4304,C918,Customer 918,2024-09-17 16:04:00,1,92.0
4305,C918,Customer 918,2024-10-04 14:29:00,5,350.0
4306,C919,Customer 919,2024-09-02 19:01:00,1,92.0
4307,C919,Customer 919,2024-11-27 17:15:00,5,344.0
4308,C920,Customer 920,2024-12-13 17:28:00,1,92.0
4309,C920,Customer 920,2024-12-04 08:25:00,3,237.0
4310,C920,Customer 920,2024-08-22 14:46:00,4,344.0
4311,C920,Customer 920,2024-03-29 18:13:00,1,92.0
4312,C920,Customer 920,2024-01-17 13:44:00,5,427.0
4313,C920,Customer 920,2024-06-26 14:14:00,2,166.0
4314,C920,Customer 920,2024-11-25 11:31:00,4,320.0
4315,C920,Customer 920,2024-08-13 13:01:00,2,172.0
4316,C921,Customer 921,2024-03-03 17:36:00,3,258.0
4317,C921,Customer 921,2024-01-27 15:15:00,3,258.0
4318,C921,Customer 921,2024-06-28 18:13:00,2,178.0
4319,C921,Customer 921,2024-10-15 13:08:00,5,350.0
4320,C921,Customer 921,2024-05-21 14:39:00,2,172.0
4321,C921,Customer 921,2024-08-16 12:14:00,5,338.0
4322,C921,Customer 921,2024-01-01 12:06:00,2,172.0
4323,C921,Customer 921,2024-07-01 14:51:00,3,270.0
4324,C921,Customer 921,2024-11-03 12:36:00,1,83.0
4325,C922,Customer 922,2024-02-03 16:08:00,5,448.0
4326,C922,Customer 922,2024-11-19 11:29:00,4,338.0
4327,C922,Customer 922,2024-05-17 17:36:00,4,356.0
4328,C922,Customer 922,2024-11-03 09:44:00,1,83.0
4329,C922,Customer 922,2024-07-26 14:19:00,1,92.0
4330,C922,Customer 922,2024-07-16 14:43:00,5,436.0
4331,C922,Customer 922,2024-04-15 15:40:00,5,436.0
4332,C922,Customer 922,2024-04-04 16:30:00,3,270.0
4333,C922,Customer 922,2024-04-08 14:05:00,4,350.0
4334,C923,Customer 923,2024-01-25 11:35:00,2,166.0
4335,C923,Customer 923,2024-06-29 08:30:00,4,255.0
4336,C924,Customer 924,2024-07-14 14:30:00,5,454.0
4337,C924,Customer 924,2024-11-09 13:49:00,2,160.0
4338,C924,Customer 924,2024-10-28 08:13:00,1,89.0
4339,C924,Customer 924,2024-11-25 16:37:00,2,178.0
4340,C924,Customer 924,2024-07-06 14:01:00,3,246.0
4341,C925,Customer 925,2024-11-12 12:11:00,2,166.0
4342,C926,Customer 926,2024-04-16 14:51:00,5,442.0
4343,C926,Customer 926,2024-09-23 12:43:00,5,439.0
4344,C926,Customer 926,2024-12-11 12:05:00,3,249.0
4345,C926,Customer 926,2024-11-09 13:52:00,2,172.0
4346,C926,Customer 926,2024-02-19 16:37:00,2,178.0
4347,C926,Customer 926,2024-01-18 14:16:00,5,436.0
4348,C926,Customer 926,2024-08-31 13:31:00,2,154.0
4349,C927,Customer 927,2024-07-21 12:23:00,4,326.0
4350,C928,Customer 928,2024-05-18 09:38:00,4,261.0
4351,C928,Customer 928,2024-09-11 15:39:00,4,264.0
4352,C928,Customer 928,2024-02-04 18:08:00,5,356.0
4353,C928,Customer 928,2024-08-11 15:22:00,5,350.0
4354,C929,Customer 929,2024-05-31 14:19:00,3,270.0
4355,C929,Customer 929,2024-03-14 11:54:00,3,249.0
4356,C929,Customer 929,2024-10-24 12:52:00,3,261.0
4357,C929,Customer 929,2024-11-22 15:16:00,4,338.0
4358,C929,Customer 929,2024-04-24 13:32:00,2,172.0
4359,C930,Customer 930,2024-02-05 13:17:00,3,255.0
4360,C931,Customer 931,2024-05-13 11:36:00,1,77.0
4361,C931,Customer 931,2024-05-15 13:51:00,5,332.0
4362,C931,Customer 931,2024-02-18 14:26:00,1,92.0
4363,C931,Customer 931,2024-11-01 18:43:00,4,270.0
4364,C931,Customer 931,2024-10-03 11:42:00,1,89.0
4365,C931,Customer 931,2024-11-20 09:08:00,5,344.0
4366,C932,Customer 932,2024-06-01 12:18:00,3,178.0
4367,C932,Customer 932,2024-10-28 14:18:00,3,178.0
4368,C932,Customer 932,2024-11-22 17:34:00,3,184.0
4369,C933,Customer 933,2024-01-24 14:11:00,3,172.0
4370,C933,Customer 933,2024-03-29 12:06:00,3,172.0
4371,C933,Customer 933,2024-03-25 14:42:00,2,160.0
4372,C933,Customer 933,2024-04-08 14:14:00,3,178.0
4373,C933,Customer 933,2024-10-22 13:11:00,5,350.0
4374,C933,Customer 933,2024-12-18 14:18:00,1,80.0
4375,C934,Customer 934,2024-04-06 13:51:00,1,83.0
4376,C934,Customer 934,2024-03-09 17:32:00,2,184.0
4377,C934,Customer 934,2024-11-09 17:07:00,3,270.0
4378,C934,Customer 934,2024-02-18 11:16:00,5,427.0
4379,C934,Customer 934,2024-01-18 14:35:00,4,344.0
4380,C934,Customer 934,2024-10-03 14:19:00,5,424.0
4381,C934,Customer 934,2024-11-12 14:21:00,5,442.0
4382,C934,Customer 934,2024-09-02 18:45:00,3,240.0
4383,C934,Customer 934,2024-01-01 11:54:00,4,326.0
4384,C935,Customer 935,2024-11-02 12:06:00,5,350.0
4385,C935,Customer 935,2024-12-10 16:22:00,2,166.0
4386,C935,Customer 935,2024-03-03 15:34:00,3,258.0
4387,C935,Customer 935,2024-06-05 12:16:00,2,172.0
4388,C935,Customer 935,2024-02-04 12:06:00,3,255.0
4389,C935,Customer 935,2024-01-27 12:32:00,2,166.0
4390,C935,Customer 935,2024-01-19 09:58:00,4,261.0
4391,C935,Customer 935,2024-03-08 11:17:00,3,243.0
4392,C935,Customer 935,2024-08-23 17:35:00,2,172.0
4393,C936,Customer 936,2024-07-14 08:12:00,2,172.0
4394,C936,Customer 936,2024-04-08 13:24:00,2,166.0
4395,C937,Customer 937,2024-11-05 11:10:00,2,178.0
4396,C938,Customer 938,2024-05-04 13:13:00,3,261.0
4397,C938,Customer 938,2024-10-18 11:42:00,1,83.0
4398,C938,Customer 938,2024-06-21 08:56:00,5,427.0
4399,C938,Customer 938,2024-01-23 11:47:00,5,427.0
4400,C938,Customer 938,2024-08-02 17:36:00,4,338.0
4401,C938,Customer 938,2024-01-18 12:28:00,3,249.0
4402,C939,Customer 939,2024-01-19 14:17:00,2,178.0
4403,C939,Customer 939,2024-08-17 09:04:00,4,344.0
4404,C939,Customer 939,2024-08-22 14:41:00,2,166.0
4405,C939,Customer 939,2024-01-01 14:50:00,3,264.0
4406,C939,Customer 939,2024-11-27 11:26:00,4,344.0
4407,C939,Customer 939,2024-08-17 19:14:00,2,172.0
4408,C939,Customer 939,2024-07-28 11:16:00,2,166.0
4409,C939,Customer 939,2024-09-22 15:52:00,4,350.0
4410,C940,Customer 940,2024-11-26 14:18:00,4,344.0
4411,C940,Customer 940,2024-05-12 14:21:00,3,264.0
4412,C940,Customer 940,2024-11-06 13:55:00,4,344.0
4413,C940,Customer 940,2024-03-10 12:24:00,1,89.0
4414,C941,Customer 941,2024-01-18 15:37:00,3,258.0
4415,C941,Customer 941,2024-05-09 16:10:00,1,86.0
4416,C942,Customer 942,2024-07-09 19:54:00,5,442.0
4417,C942,Customer 942,2024-07-10 14:17:00,1,80.0
4418,C942,Customer 942,2024-08-31 13:53:00,4,356.0
4419,C942,Customer 942,2024-05-14 08:58:00,5,421.0
4420,C942,Customer 942,2024-04-20 15:56:00,2,166.0
4421,C942,Customer 942,2024-05-25 14:14:00,5,442.0
4422,C942,Customer 942,2024-09-04 14:41:00,5,424.0
4423,C942,Customer 942,2024-10-26 14:14:00,1,92.0
4424,C942,Customer 942,2024-02-18 09:15:00,2,172.0
4425,C942,Customer 942,2024-01-18 14:36:00,1,80.0
4426,C943,Customer 943,2024-07-03 11:11:00,3,255.0
4427,C943,Customer 943,2024-04-11 17:31:00,4,356.0
4428,C943,Customer 943,2024-05-01 10:22:00,3,255.0
4429,C943,Customer 943,2024-10-18 18:54:00,4,332.0
4430,C943,Customer 943,2024-05-14 13:55:00,5,344.0
4431,C943,Customer 943,2024-07-12 12:12:00,1,89.0
4432,C943,Customer 943,2024-07-22 12:31:00,5,338.0
4433,C943,Customer 943,2024-03-26 14:49:00,4,344.0
4434,C943,Customer 943,2024-11-05 11:32:00,4,344.0
4435,C943,Customer 943,2024-10-19 16:49:00,2,184.0
4436,C944,Customer 944,2024-03-02 16:27:00,1,92.0
4437,C944,Customer 944,2024-08-22 08:44:00,1,89.0
4438,C944,Customer 944,2024-01-04 08:02:00,5,421.0
4439,C944,Customer 944,2024-04-29 12:49:00,3,255.0
4440,C945,Customer 945,2024-07-18 17:25:00,2,178.0
4441,C945,Customer 945,2024-11-10 13:16:00,1,89.0
4442,C946,Customer 946,2024-08-31 12:38:00,4,344.0
4443,C946,Customer 946,2024-03-30 14:25:00,1,86.0
4444,C946,Customer 946,2024-03-16 11:20:00,3,255.0
4445,C946,Customer 946,2024-03-03 14:20:00,3,258.0
4446,C946,Customer 946,2024-05-11 11:16:00,1,89.0
4447,C946,Customer 946,2024-02-24 12:55:00,3,249.0
4448,C946,Customer 946,2024-12-02 18:01:00,4,344.0
4449,C946,Customer 946,2024-03-22 16:54:00,2,184.0
4450,C947,Customer 947,2024-11-05 12:03:00,3,261.0
4451,C947,Customer 947,2024-02-24 12:53:00,5,338.0
4452,C947,Customer 947,2024-06-20 11:54:00,2,166.0
4453,C947,Customer 947,2024-10-20 14:36:00,3,252.0
4454,C947,Customer 947,2024-10-18 15:30:00,3,264.0
4455,C947,Customer 947,2024-10-16 12:08:00,1,77.0
4456,C947,Customer 947,2024-03-04 13:07:00,5,332.0
4457,C947,Customer 947,2024-11-27 14:40:00,1,92.0
4458,C947,Customer 947,2024-11-27 13:49:00,3,249.0
4459,C948,Customer 948,2024-02-01 14:16:00,2,172.0
4460,C948,Customer 948,2024-04-09 11:25:00,2,160.0
4461,C948,Customer 948,2024-06-06 12:47:00,5,421.0
4462,C948,Customer 948,2024-10-09 12:40:00,5,415.0
4463,C948,Customer 948,2024-05-22 14:12:00,2,178.0
4464,C948,Customer 948,2024-02-19 18:19:00,3,264.0
4465,C948,Customer 948,2024-11-05 12:08:00,2,172.0
4466,C949,Customer 949,2024-08-04 09:31:00,2,166.0
4467,C949,Customer 949,2024-06-16 11:47:00,3,243.0
4468,C950,Customer 950,2024-10-01 14:42:00,1,86.0
